状态,代码,名称,科技归属,科技证据,日线买信号,日线日期,日线价格,周线买信号,周线日期,周线价格,最高单信号分,综合分
近1月仅日线,SZ.002194,武汉凡谷,通信网络/5G产业链 / 军工装备产业链:商业航天/卫星互联网,通信网络/5G产业链 / 通信设备/网络建设 / 通信设备 / 通信 / 通信设备 / 通信网络设备及器件；军工装备产业链 / 商业航天/卫星互联网 / 卫星互联网,MACD绿柱扩大_零上,2026-05-29,11.32,,,,26.25,11.7
近1月仅日线,SZ.002298,中电鑫龙,AI算力/数据中心产业链 / 通信网络/5G产业链,AI算力/数据中心产业链 / AI应用/智能体 / 时空大数据 / 智慧政务；通信网络/5G产业链 / 通信设备/网络建设 / UWB概念,MACD绿柱扩大_零上,2026-05-28,9.92,,,,24.5,11.5
近1月仅日线,SZ.002818,富森美,消费电子/华为链,消费电子/华为链 / 消费电子/华为链 / 被动元件概念,MACD绿柱扩大_零上,2026-05-27,11.2,,,,28,11.4
近1月仅日线,SZ.300207,欣旺达,消费电子/华为链 / 半导体产业链,消费电子/华为链 / 消费电子/华为链 / 无线耳机 / 苹果概念；半导体产业链 / 第三代半导体 / 第三代半导体,MACD绿柱缩小_零下,2026-05-28,23.87,,,,30,11.1
近1月仅日线,SZ.300668,杰恩股份,AI算力/数据中心产业链 / 消费电子/华为链,AI算力/数据中心产业链 / AI应用/智能体 / ERP概念；消费电子/华为链 / 消费电子/华为链 / 虚拟现实,MACD绿柱扩大_零上,2026-05-29,55.31,,,,26.25,11
近1月仅日线,SH.605258,协和电子,PCB/CCL/服务器材料产业链,PCB/CCL/服务器材料产业链 / PCB/CCL / 印制电路板 / PCB,MACD绿柱扩大_零上,2026-05-22,37.26,,,,28,10.7
近1月仅日线,SZ.301366,一博科技,PCB/CCL/服务器材料产业链 / 半导体产业链,PCB/CCL/服务器材料产业链 / PCB/CCL / 印制电路板 / PCB；半导体产业链 / 芯片设计 / 华为海思 / EDA概念,MACD绿柱扩大_零上,2026-05-21,41.21,,,,28,10.6
近1月仅日线,SZ.002903,宇环数控,机器人/自动化产业链,机器人/自动化产业链 / 自动化/机器人 / 减速器 / 工业母机,MACD绿柱扩大_零上,2026-05-29,40.35,,,,28,10.5
近1月仅日线,SZ.300547,川环科技,液冷/热管理产业链,液冷/热管理产业链 / 数据中心液冷/热管理 / 液冷概念,MACD绿柱扩大_零上,2026-05-29,34.37,,,,29.75,10.2
近1月仅日线,SH.688022,瀚川智能,AI算力/数据中心产业链 / 消费电子/华为链 / 军工装备产业链:商业航天/卫星互联网,AI算力/数据中心产业链 / AI应用/智能体 / 工业互联；AI算力/数据中心产业链 / AI服务器/数据中心 / 边缘计算；消费电子/华为链 / 消费电子/华为链 / 华为概念,MACD绿柱缩小_零下,2026-05-28,9.38,,,,30,10
近1月仅日线,SZ.002841,视源股份,消费电子/华为链,消费电子/华为链 / 消费电子/华为链 / 消费电子 / 品牌消费电子 / 消费电子 / 显示技术,MACD绿柱扩大_零上,2026-05-29,36.54,,,,33.25,9.9
近1月仅日线,SZ.002338,奥普光电,军工装备产业链:商业航天/卫星互联网 / 机器人/自动化产业链 / 军工装备产业链:航空航天/船舶,军工装备产业链 / 商业航天/卫星互联网 / 空间站概念；机器人/自动化产业链 / 自动化/机器人 / 工业母机；军工装备产业链 / 航空航天/船舶 / 国防军工 / 军工电子Ⅲ / 军工电子Ⅱ,MACD绿柱扩大_零上,2026-05-28,60.27,,,,31.5,9.7
近1月仅日线,SZ.300077,国民技术,半导体产业链 / AI算力/数据中心产业链,半导体产业链 / 芯片设计 / 数字芯片设计；AI算力/数据中心产业链 / AI服务器/数据中心 / 生物识别 / 量子科技 / 网络安全；AI算力/数据中心产业链 / AI应用/智能体 / 数字货币,MACD绿柱扩大_零上,2026-05-29,22.97,,,,22.75,9.7
近1月仅日线,SH.688638,誉辰智能,消费电子/华为链 / 机器人/自动化产业链,消费电子/华为链 / 消费电子/华为链 / AI眼镜；机器人/自动化产业链 / 自动化/机器人 / 机器人概念,MACD绿柱扩大_零上,2026-05-26,38.76,,,,26.25,9.6
近1月仅日线,SH.688123,聚辰股份,半导体产业链 / 消费电子/华为链,半导体产业链 / 晶圆制造 / 半导体 / 半导体 / 中芯概念；半导体产业链 / 芯片设计 / 数字芯片设计 / 汽车芯片 / 国产芯片；消费电子/华为链 / 消费电子/华为链 / AI眼镜 / 荣耀概念 / 华为概念 / 小米概念,MACD绿柱扩大_零上,2026-05-29,132.97,,,,22.75,9.3
近1月仅日线,SZ.003012,东鹏控股,AI算力/数据中心产业链,AI算力/数据中心产业链 / AI应用/智能体 / 虚拟数字人,MACD绿柱缩小_零下,2026-05-27,5.038,,,,30,9
近1月仅日线,SZ.003026,中晶科技,半导体产业链,半导体产业链 / 材料/光刻胶 / 半导体材料,MACD绿柱扩大_零上,2026-05-29,43.5,,,,35,8.7
近1月仅日线,SZ.002176,江特电机,机器人/自动化产业链,机器人/自动化产业链 / 自动化/机器人 / 电机Ⅲ / 电机Ⅱ,MACD绿柱扩大_零上,2026-05-27,12.03,,,,24.5,8
近1月仅日线,SZ.002256,兆新股份,AI算力/数据中心产业链,AI算力/数据中心产业链 / AI应用/智能体 / 数字货币,MACD绿柱扩大_零上,2026-05-28,4.42,,,,35,7.6
近1月仅日线,SZ.300928,华安鑫创,消费电子/华为链,消费电子/华为链 / 消费电子/华为链 / MiniLED,MACD绿柱扩大_零上,2026-05-29,32.3,,,,24.5,7.6
近1月仅日线,SH.605056,咸亨国际,AI算力/数据中心产业链 / 军工装备产业链:商业航天/卫星互联网 / 军工装备产业链:航空航天/船舶,AI算力/数据中心产业链 / AI应用/智能体 / AI应用 / AI智能体；军工装备产业链 / 商业航天/卫星互联网 / 低空经济；军工装备产业链 / 航空航天/船舶 / 无人机,MACD绿柱缩小_零下,2026-05-25,25.4,,,,30,7.3
近1月仅日线,SZ.300901,中胤时尚,AI算力/数据中心产业链,AI算力/数据中心产业链 / AI应用/智能体 / 虚拟数字人；AI算力/数据中心产业链 / AI服务器/数据中心 / AIGC概念,MACD绿柱扩大_零上,2026-05-27,16.36,,,,31.5,7.1
近1月仅日线,SH.603124,江南新材,PCB/CCL/服务器材料产业链,PCB/CCL/服务器材料产业链 / PCB/CCL / PCB,二买 / MACD绿柱扩大_零上,2026-05-21,117.85,,,,42.9,7
近1月仅日线,SZ.300461,田中精机,消费电子/华为链 / 机器人/自动化产业链,消费电子/华为链 / 消费电子/华为链 / 无线耳机 / 苹果概念；机器人/自动化产业链 / 自动化/机器人 / 工业母机,MACD绿柱缩小_零下,2026-05-29,48.32,,,,30,7
近1月仅日线,SZ.300971,博亚精工,机器人/自动化产业链,机器人/自动化产业链 / 自动化/机器人 / 工业母机,MACD绿柱扩大_零上,2026-05-28,22.55,,,,33.25,6.9
近1月仅日线,SZ.301128,强瑞技术,消费电子/华为链 / AI算力/数据中心产业链 / 液冷/热管理产业链,消费电子/华为链 / 消费电子/华为链 / 荣耀概念 / 柔性屏(折叠屏) / 苹果概念；AI算力/数据中心产业链 / AI服务器/数据中心 / 英伟达概念；液冷/热管理产业链 / 数据中心液冷/热管理 / 液冷概念,MACD绿柱扩大_零上,2026-05-29,123.78,,,,31.5,6.9
近1月仅日线,SZ.002937,兴瑞科技,通信网络/5G产业链,通信网络/5G产业链 / 通信设备/网络建设 / WiFi,MACD绿柱扩大_零上,2026-05-29,31.33,,,,29.75,6.7
近1月仅日线,SZ.301536,星宸科技,半导体产业链 / 消费电子/华为链 / AI算力/数据中心产业链,半导体产业链 / 晶圆制造 / 半导体 / 半导体；半导体产业链 / 芯片设计 / 数字芯片设计 / AI芯片；消费电子/华为链 / 消费电子/华为链 / 消费电子概念 / AI眼镜 / 智能穿戴,MACD绿柱扩大_零上,2026-05-29,82.78,,,,29.75,6.4
近1月仅日线,SH.603275,众辰科技,机器人/自动化产业链,机器人/自动化产业链 / 自动化/机器人 / 减速器,MACD绿柱扩大_零上,2026-05-29,42,,,,28,5.9
近1月仅日线,SZ.300522,世名科技,半导体产业链,半导体产业链 / 半导体设备 / 光刻机(胶),MACD绿柱扩大_零上,2026-05-29,12.23,,,,26.25,5.9
近1月仅日线,SZ.300371,汇中股份,机器人/自动化产业链,机器人/自动化产业链 / 自动化/机器人 / 仪器仪表,MACD绿柱扩大_零上,2026-05-27,11.87,,,,28,5.7
近1月仅日线,SH.600590,泰豪科技,军工装备产业链:航空航天/船舶 / AI算力/数据中心产业链 / 消费电子/华为链,军工装备产业链 / 航空航天/船舶 / 军工电子Ⅲ / 军工电子Ⅱ / 军民融合 / 航母概念；AI算力/数据中心产业链 / AI应用/智能体 / 区块链 / 大数据；消费电子/华为链 / 消费电子/华为链 / 虚拟现实,MACD绿柱扩大_零上,2026-05-21,13.86,,,,31.5,5.6
近1月仅日线,SZ.301363,美好医疗,机器人/自动化产业链,机器人/自动化产业链 / 自动化/机器人 / 传感器,MACD绿柱扩大_零上,2026-05-29,25.22,,,,31.5,5.2
近1月仅日线,SH.600654,中安科,AI算力/数据中心产业链,AI算力/数据中心产业链 / AI应用/智能体 / 垂直应用软件 / 安防概念 / 智慧城市；AI算力/数据中心产业链 / AI服务器/数据中心 / 网络安全；AI算力/数据中心产业链 / 国产算力/华为生态 / 国产软件,MACD绿柱扩大_零上,2026-05-22,3.58,,,,31.5,4.9
近1月仅日线,SZ.002559,亚威股份,半导体产业链 / 机器人/自动化产业链 / AI算力/数据中心产业链,半导体产业链 / 存储芯片 / 高带宽内存 / 存储芯片；机器人/自动化产业链 / 自动化/机器人 / 新型工业化 / 工业母机；AI算力/数据中心产业链 / AI服务器/数据中心 / 边缘计算,MACD绿柱扩大_零上,2026-05-29,9.78,,,,29.75,4.9
近1月仅日线,SZ.301560,众捷汽车,液冷/热管理产业链,液冷/热管理产业链 / 数据中心液冷/热管理 / 液冷概念,MACD绿柱扩大_零上,2026-05-27,35.69,,,,28,4.7
近1月仅日线,SZ.300220,金运激光,AI算力/数据中心产业链,AI算力/数据中心产业链 / AI应用/智能体 / 数据确权 / 元宇宙概念,MACD绿柱扩大_零上,2026-05-25,13.53,,,,28,4.6
近1月仅日线,SZ.000925,众合科技,AI算力/数据中心产业链,AI算力/数据中心产业链 / AI应用/智能体 / 时空大数据 / 数字水印 / 数据确权 / 虚拟数字人,MACD绿柱扩大_零上,2026-05-28,8.04,,,,28,4.5
近1月仅日线,SZ.002730,电光科技,消费电子/华为链,消费电子/华为链 / 消费电子/华为链 / 鸿蒙概念,MACD绿柱扩大_零上,2026-05-29,30.13,,,,28,4.5
近1月仅日线,SH.605228,神通科技,机器人/自动化产业链 / 通信网络/5G产业链,机器人/自动化产业链 / 自动化/机器人 / 人形机器人；通信网络/5G产业链 / 通信设备/网络建设 / 毫米波概念,MACD绿柱扩大_零上,2026-05-21,14.12,,,,35,4.3
近1月仅日线,SH.688816,易思维,机器人/自动化产业链,机器人/自动化产业链 / 自动化/机器人 / 机器视觉,MACD绿柱扩大_零上,2026-05-29,63.83,,,,24.5,4.2
近1月仅日线,SH.600130,*ST波导,消费电子/华为链,消费电子/华为链 / 消费电子/华为链 / 消费电子 / 消费电子 / 消费电子零部件及组装,MACD绿柱扩大_零上,2026-05-29,4.93,,,,26.25,4.1
近1月仅日线,SH.600774,汉商集团,AI算力/数据中心产业链,AI算力/数据中心产业链 / AI服务器/数据中心 / DeepSeek概念,一买,2026-05-27,7.36,,,,28,4
近1月仅日线,SZ.300352,北信源,AI算力/数据中心产业链 / 消费电子/华为链 / 军工装备产业链:商业航天/卫星互联网,AI算力/数据中心产业链 / AI应用/智能体 / 垂直应用软件 / Kimi概念 / 数字水印 / 数字经济；AI算力/数据中心产业链 / AI服务器/数据中心 / ChatGPT概念 / 百度概念 / 网络安全；消费电子/华为链 / 消费电子/华为链 / 鸿蒙概念,MACD绿柱缩小_零下,2026-05-28,3.1,,,,30,3.9
近1月仅日线,SH.603339,四方科技,液冷/热管理产业链,液冷/热管理产业链 / 数据中心液冷/热管理 / 液冷概念,MACD绿柱扩大_零上,2026-05-27,12.65,,,,28,3.7
近1月仅日线,SZ.300923,研奥股份,消费电子/华为链,消费电子/华为链 / 消费电子/华为链 / 电子纸概念,MACD绿柱扩大_零上,2026-05-22,26.72,,,,33.25,3.7
近1月仅日线,SH.688081,兴图新科,军工装备产业链:航空航天/船舶 / AI算力/数据中心产业链,军工装备产业链 / 航空航天/船舶 / 国防军工 / 军工电子Ⅲ / 军工电子Ⅱ / 军民融合；AI算力/数据中心产业链 / AI应用/智能体 / 大数据；AI算力/数据中心产业链 / 国产算力/华为生态 / 华为昇腾,MACD绿柱扩大_零上,2026-05-29,53.25,,,,28,3.6
近1月仅日线,SH.601567,三星电气,通信网络/5G产业链,通信网络/5G产业链 / 通信设备/网络建设 / 物联网,MACD绿柱缩小_零下,2026-05-22,17.87,,,,30,3.3
近1月仅日线,SZ.300252,金信诺,军工装备产业链:航空航天/船舶 / 通信网络/5G产业链 / 光模块/CPO产业链,军工装备产业链 / 航空航天/船舶 / 国防军工 / 军工电子Ⅲ / 军工电子Ⅱ / 航母概念；通信网络/5G产业链 / 通信设备/网络建设 / 毫米波概念 / F5G概念 / 6G概念；光模块/CPO产业链 / 光模块/CPO / 光纤概念 / 光通信模块,MACD绿柱扩大_零上,2026-05-29,14.81,,,,29.75,3.3
近1月仅日线,SZ.301397,溯联股份,液冷/热管理产业链,液冷/热管理产业链 / 数据中心液冷/热管理 / 液冷概念,MACD绿柱扩大_零上,2026-05-28,34.89,,,,28,3.3
近1月仅日线,SH.600208,衢州发展,AI算力/数据中心产业链 / 半导体产业链,AI算力/数据中心产业链 / AI应用/智能体 / Web3.0 / 元宇宙概念 / 区块链；半导体产业链 / 第三代半导体 / 第四代半导体,MACD绿柱扩大_零上,2026-05-27,2.95,,,,28,3.1
近1月仅日线,SZ.300608,思特奇,AI算力/数据中心产业链 / 消费电子/华为链,AI算力/数据中心产业链 / AI应用/智能体 / 垂直应用软件 / 数据要素 / 数字孪生 / 区块链；AI算力/数据中心产业链 / AI服务器/数据中心 / 多模态AI / 边缘计算；AI算力/数据中心产业链 / 算力租赁/智算云服务 / 云计算,MACD绿柱扩大_零上,2026-05-29,11.96,,,,22.75,3
近1月仅日线,SZ.301153,中科江南,AI算力/数据中心产业链,AI算力/数据中心产业链 / AI应用/智能体 / 垂直应用软件 / AI应用 / 财税数字化 / 数字货币,MACD绿柱缩小_零下,2026-05-25,19.88,,,,30,2.9
近1月仅日线,SH.603271,永杰新材,消费电子/华为链,消费电子/华为链 / 消费电子/华为链 / 苹果概念,MACD绿柱扩大_零上,2026-05-19,49.24,,,,33.25,2.7
近1月仅日线,SZ.002520,日发精机,机器人/自动化产业链 / 军工装备产业链:商业航天/卫星互联网,机器人/自动化产业链 / 自动化/机器人 / 机器人执行器 / 减速器 / 工业母机；军工装备产业链 / 商业航天/卫星互联网 / 通用航空,MACD绿柱扩大_零上,2026-05-29,5.87,,,,29.75,2.7
近1月仅日线,SZ.301163,宏德股份,机器人/自动化产业链,机器人/自动化产业链 / 自动化/机器人 / 工业母机,MACD绿柱扩大_零上,2026-05-26,28.09,,,,31.5,2.7
近1月仅日线,SZ.300065,海兰信,液冷/热管理产业链,液冷/热管理产业链 / 数据中心液冷/热管理 / 液冷概念,MACD绿柱扩大_零上,2026-05-18,25.16,,,,29.75,2.5
近1月仅日线,SZ.300214,日科化学,AI算力/数据中心产业链 / 液冷/热管理产业链,AI算力/数据中心产业链 / AI服务器/数据中心 / 东数西算；液冷/热管理产业链 / 数据中心液冷/热管理 / 液冷概念,MACD绿柱扩大_零上,2026-05-29,7.8,,,,35,2.5
近1月仅日线,SZ.300270,中威电子,AI算力/数据中心产业链,AI算力/数据中心产业链 / AI应用/智能体 / 安防设备 / 安防概念,MACD绿柱扩大_零上,2026-05-29,12.87,,,,35,2.5
近1月仅日线,SZ.000890,法尔胜,光模块/CPO产业链,光模块/CPO产业链 / 光模块/CPO / 光纤概念,MACD绿柱扩大_零上,2026-05-20,12.85,,,,31.5,2.4
近1月仅日线,SH.603357,设计总院,AI算力/数据中心产业链 / 消费电子/华为链 / 军工装备产业链:商业航天/卫星互联网,AI算力/数据中心产业链 / AI应用/智能体 / 智慧城市；AI算力/数据中心产业链 / AI服务器/数据中心 / DeepSeek概念；AI算力/数据中心产业链 / 算力租赁/智算云服务 / 云计算,MACD绿柱缩小_零下,2026-05-29,6.91,,,,30,2.1
近1月仅日线,SH.688685,迈信林,军工装备产业链:商业航天/卫星互联网 / AI算力/数据中心产业链 / 光模块/CPO产业链,军工装备产业链 / 商业航天/卫星互联网 / 航空装备Ⅲ / 航空装备Ⅱ / 航天航空；AI算力/数据中心产业链 / AI服务器/数据中心 / DeepSeek概念 / 算力概念；光模块/CPO产业链 / 光模块/CPO / 光通信模块,MACD绿柱扩大_零上,2026-05-29,46.93,,,,26.25,1.8
