状态,代码,名称,科技归属,科技证据,日线买信号,日线日期,日线价格,周线买信号,周线日期,周线价格,最高单信号分,综合分
近1月仅日线,SZ.300782,卓胜微,半导体产业链,半导体产业链 / 晶圆制造 / 半导体 / 半导体,MACD绿柱扩大_零上,2026-05-29,107.76,,,,24.5,-10
近1月仅日线,SH.688379,华光新材,液冷/热管理产业链,液冷/热管理产业链 / 数据中心液冷/热管理 / 液冷概念,MACD绿柱扩大_零上,2026-05-29,69.62,,,,35,-10.7
近1月仅日线,SZ.300624,万兴科技,AI算力/数据中心产业链,AI算力/数据中心产业链 / AI应用/智能体 / Kimi概念 / Web3.0 / 数字经济 / 虚拟数字人 / 数据安全,一买,2026-05-28,58.72,,,,28,-10.7
近1月仅日线,SH.688058,宝兰德,AI算力/数据中心产业链,AI算力/数据中心产业链 / 国产算力/华为生态 / 信创 / 华为欧拉 / 国产软件,MACD绿柱扩大_零上,2026-05-26,27.67,,,,28,-11.4
近1月仅日线,SZ.300476,胜宏科技,PCB/CCL/服务器材料产业链,PCB/CCL/服务器材料产业链 / PCB/CCL / 印制电路板 / PCB,MACD绿柱扩大_零上,2026-05-21,331.4,,,,28,-12.1
近1月仅日线,SH.605118,力鼎光电,AI算力/数据中心产业链,AI算力/数据中心产业链 / AI应用/智能体 / 安防设备 / 安防概念,MACD绿柱扩大_零上,2026-05-25,40.43,,,,31.5,-12.5
近1月仅日线,SZ.300034,钢研高纳,军工装备产业链:商业航天/卫星互联网,军工装备产业链 / 商业航天/卫星互联网 / 航空装备Ⅲ / 航空装备Ⅱ,MACD绿柱扩大_零上,2026-05-29,18.49,,,,29.75,-12.7
近1月仅日线,SZ.002866,传艺科技,消费电子/华为链,消费电子/华为链 / 消费电子/华为链 / 消费电子 / 消费电子 / 消费电子零部件及组装 / 消费电子 / 笔记本电脑等消费电子产品所用柔性印刷线路板(FPC),MACD绿柱扩大_零上,2026-05-21,21.28,,,,28,-13.2
近1月仅日线,SZ.301589,诺瓦星云,消费电子/华为链,消费电子/华为链 / 消费电子/华为链 / 显示技术 / 裸眼3D / MicroLED / MiniLED / 虚拟现实,MACD绿柱扩大_零上,2026-05-29,158.6,,,,22.75,-13.4
近1月仅日线,SH.688450,光格科技,机器人/自动化产业链,机器人/自动化产业链 / 自动化/机器人 / 仪器仪表 / 机器人概念 / 传感器,MACD绿柱扩大_零上,2026-05-28,47.13,,,,29.75,-13.6
近1月仅日线,SZ.002025,航天电器,军工装备产业链:航空航天/船舶,军工装备产业链 / 航空航天/船舶 / 军工电子Ⅲ / 军工电子Ⅱ,MACD绿柱扩大_零上,2026-05-29,65.15,,,,26.25,-14.2
近1月仅日线,SZ.301285,鸿日达,消费电子/华为链,消费电子/华为链 / 消费电子/华为链 / 消费电子 / 消费电子 / 消费电子零部件及组装 / 消费电子概念 / 荣耀概念,MACD绿柱扩大_零上,2026-05-29,115.51,,,,29.75,-14.5
近1月仅日线,SH.688475,萤石网络,AI算力/数据中心产业链,AI算力/数据中心产业链 / AI应用/智能体 / 安防设备 / AI智能体 / 大数据,MACD绿柱扩大_零上,2026-05-29,28.23,,,,35,-14.7
近1月仅日线,SZ.300667,必创科技,机器人/自动化产业链,机器人/自动化产业链 / 自动化/机器人 / 仪器仪表 / 传感器,MACD绿柱扩大_零上,2026-05-29,17,,,,29.75,-14.7
近1月仅日线,SH.688595,芯海科技,半导体产业链,半导体产业链 / 芯片设计 / 数字芯片设计 / 汽车芯片 / 国产芯片,MACD绿柱扩大_零上,2026-05-29,31.96,,,,24.5,-15
近1月仅日线,SZ.301086,鸿富瀚,消费电子/华为链,消费电子/华为链 / 消费电子/华为链 / 消费电子 / 消费电子 / 消费电子零部件及组装 / 苹果概念,MACD绿柱扩大_零上,2026-05-27,163.649,,,,22.75,-15.1
近1月仅日线,SH.688420,美腾科技,AI算力/数据中心产业链,AI算力/数据中心产业链 / AI应用/智能体 / 人工智能,MACD绿柱扩大_零上,2026-05-29,24.52,,,,24.5,-15.4
近1月仅日线,SZ.300590,移为通信,通信网络/5G产业链,通信网络/5G产业链 / 通信设备/网络建设 / 通信设备 / 通信终端及配件 / 通信 / 通信设备,MACD绿柱扩大_零上,2026-05-29,14.58,,,,29.75,-15.9
近1月仅日线,SZ.000070,特发信息,通信网络/5G产业链,通信网络/5G产业链 / 通信设备/网络建设 / 通信设备 / 通信 / 通信设备 / 通信线缆及配套 / F5G概念,MACD绿柱扩大_零上,2026-05-27,17.21,,,,31.5,-16.2
近1月仅日线,SZ.301592,六九一二,军工装备产业链:航空航天/船舶,军工装备产业链 / 航空航天/船舶 / 国防军工 / 军工电子Ⅲ / 军工电子Ⅱ,MACD绿柱扩大_零上,2026-05-28,114.133,,,,31.5,-16.8
近1月仅日线,SH.600601,方正科技,PCB/CCL/服务器材料产业链,PCB/CCL/服务器材料产业链 / PCB/CCL / 印制电路板 / PCB,MACD绿柱扩大_零上,2026-05-22,12.79,,,,28,-17.2
近1月仅日线,SH.603042,华脉科技,通信网络/5G产业链,通信网络/5G产业链 / 通信设备/网络建设 / 通信设备 / 通信 / 通信设备 / 通信线缆及配套 / 通信技术,MACD绿柱扩大_零上,2026-05-29,19.52,,,,33.25,-19.5
近1月仅日线,SZ.002819,东方中科,机器人/自动化产业链,机器人/自动化产业链 / 自动化/机器人 / 仪器仪表,MACD绿柱扩大_零上,2026-05-28,24.92,,,,31.5,-19.5
近1月仅日线,SH.603220,中贝通信,通信网络/5G产业链,通信网络/5G产业链 / 通信设备/网络建设 / 通信服务 / 通信工程及服务 / 通信服务 / 通信 / 通信技术,MACD绿柱扩大_零上,2026-05-28,24.75,,,,28,-19.6
近1月仅日线,SH.688435,英方软件,AI算力/数据中心产业链,AI算力/数据中心产业链 / 国产算力/华为生态 / 信创,一买,2026-05-29,37.31,,,,28,-19.7
近1月仅日线,SH.688272,富吉瑞,军工装备产业链:航空航天/船舶,军工装备产业链 / 航空航天/船舶 / 国防军工 / 军工电子Ⅲ / 军工电子Ⅱ / 军民融合 / 军工,MACD绿柱扩大_零上,2026-05-20,38.88,,,,24.5,-20
近1月仅日线,SZ.000570,苏常柴Ａ,机器人/自动化产业链,机器人/自动化产业链 / 自动化/机器人 / 发电机概念,MACD绿柱扩大_零上,2026-05-27,5.57,,,,29.75,-20.3
近1月仅日线,SH.603328,依顿电子,PCB/CCL/服务器材料产业链,PCB/CCL/服务器材料产业链 / PCB/CCL / 印制电路板 / PCB,二买 / MACD绿柱扩大_零上,2026-05-21,11.67,,,,34.1,-22.8
近1月仅日线,SZ.002757,南兴股份,AI算力/数据中心产业链,AI算力/数据中心产业链 / AI服务器/数据中心 / 东数西算,MACD绿柱扩大_零上,2026-05-28,24.71,,,,26.25,-23
近1月仅日线,SH.603308,应流股份,军工装备产业链:商业航天/卫星互联网,军工装备产业链 / 商业航天/卫星互联网 / 低空经济 / 商业航天,MACD绿柱扩大_零上,2026-05-29,64.67,,,,24.5,-23.4
近1月仅日线,SZ.001400,江顺科技,机器人/自动化产业链,机器人/自动化产业链 / 自动化/机器人 / 减速器 / 工程机械概念,MACD绿柱扩大_零上,2026-05-22,119.943,,,,31.5,-23.5
近1月仅日线,SH.688283,坤恒顺维,通信网络/5G产业链,通信网络/5G产业链 / 通信设备/网络建设 / 通信设备 / 其他通信设备 / 通信 / 通信设备 / 通信技术,MACD绿柱扩大_零上,2026-05-29,37.83,,,,26.25,-23.9
近1月仅日线,SH.688387,信科移动,通信网络/5G产业链,通信网络/5G产业链 / 通信设备/网络建设 / 通信设备 / 通信设备 / 通信网络设备及器件 / 通信技术 / 6G概念,MACD绿柱扩大_零上,2026-05-28,17.86,,,,35,-24
近1月仅日线,SH.600498,烽火通信,通信网络/5G产业链,通信网络/5G产业链 / 通信设备/网络建设 / 通信设备 / 通信 / 通信设备 / 通信网络设备及器件 / F5G概念,MACD绿柱扩大_零上,2026-05-29,51.89,,,,33.25,-25.4
近1月仅日线,SZ.000586,汇源通信,通信网络/5G产业链,通信网络/5G产业链 / 通信设备/网络建设 / 通信设备 / 通信 / 通信设备 / 通信线缆及配套,MACD绿柱扩大_零上,2026-05-26,17.74,,,,29.75,-27
近1月仅日线,SZ.003040,楚天龙,通信网络/5G产业链,通信网络/5G产业链 / 通信设备/网络建设 / 通信设备 / 通信终端及配件 / 通信 / 通信设备 / ETC,一买,2026-05-29,12.91,,,,28,-28
近1月仅日线,SH.688790,昂瑞微,半导体产业链,半导体产业链 / 晶圆制造 / 半导体 / 半导体 / 半导体概念,MACD绿柱扩大_零上,2026-05-29,132.2,,,,26.25,-28.1
近1月仅日线,SZ.300789,唐源电气,机器人/自动化产业链,机器人/自动化产业链 / 自动化/机器人 / 机器视觉,MACD绿柱扩大_零上,2026-05-29,21.76,,,,33.25,-28.3
近1月仅日线,SH.603327,福蓉科技,消费电子/华为链,消费电子/华为链 / 消费电子/华为链 / 消费电子 / 消费电子 / 消费电子零部件及组装 / AI眼镜 / 荣耀概念,MACD绿柱扩大_零上,2026-05-29,10.18,,,,31.5,-28.6
近1月仅日线,SZ.300671,富满微,半导体产业链,半导体产业链 / 晶圆制造 / 半导体 / 半导体,MACD绿柱扩大_零上,2026-05-29,44.95,,,,29.75,-29.8
近1月仅日线,SH.603489,八方股份,机器人/自动化产业链,机器人/自动化产业链 / 自动化/机器人 / 电机Ⅲ / 电机Ⅱ,MACD绿柱扩大_零上,2026-05-29,35.5,,,,35,-30.1
近1月仅日线,SH.688307,中润光学,AI算力/数据中心产业链,AI算力/数据中心产业链 / AI应用/智能体 / 安防设备 / 智慧城市,MACD绿柱扩大_零上,2026-05-29,71.99,,,,29.75,-30.1
近1月仅日线,SH.688521,芯原股份,半导体产业链,半导体产业链 / 芯片设计 / 数字芯片设计 / 国产芯片,MACD绿柱扩大_零上,2026-05-29,246.84,,,,24.5,-30.8
近1月仅日线,SH.688290,景业智能,机器人/自动化产业链,机器人/自动化产业链 / 自动化/机器人 / 机器人 / 机器人概念,MACD绿柱扩大_零上,2026-05-29,62.36,,,,24.5,-31.2
近1月仅日线,SZ.002908,德生科技,AI算力/数据中心产业链,AI算力/数据中心产业链 / AI应用/智能体 / AI语料 / 智慧政务 / 数字货币,一买,2026-05-29,7.34,,,,28,-31.2
近1月仅日线,SH.688628,优利德,机器人/自动化产业链,机器人/自动化产业链 / 自动化/机器人 / 仪器仪表,MACD绿柱扩大_零上,2026-05-28,91.66,,,,33.25,-31.5
近1月仅日线,SH.688220,翱捷科技,半导体产业链,半导体产业链 / 晶圆制造 / 半导体 / 半导体,MACD绿柱扩大_零上,2026-05-29,106.38,,,,28,-31.6
近1月仅日线,SZ.300293,蓝英装备,机器人/自动化产业链,机器人/自动化产业链 / 自动化/机器人 / 新型工业化 / 工业母机,MACD绿柱扩大_零上,2026-05-29,17.41,,,,22.75,-31.8
近1月仅日线,SZ.000815,美利云,AI算力/数据中心产业链,AI算力/数据中心产业链 / AI服务器/数据中心 / 东数西算,MACD绿柱扩大_零上,2026-05-25,19.29,,,,33.25,-31.9
近1月仅日线,SH.688127,蓝特光学,消费电子/华为链,消费电子/华为链 / 消费电子/华为链 / 光学光电子 / 光学光电子 / 光学元件 / 消费电子概念 / 华为概念,MACD绿柱扩大_零上,2026-05-29,83.44,,,,22.75,-32.2
近1月仅日线,SZ.300474,景嘉微,军工装备产业链:航空航天/船舶,军工装备产业链 / 航空航天/船舶 / 国防军工 / 军工电子Ⅲ / 军工电子Ⅱ / 军民融合,MACD绿柱扩大_零上,2026-05-29,57.87,,,,24.5,-32.9
近1月仅日线,SZ.002902,铭普光磁,通信网络/5G产业链,通信网络/5G产业链 / 通信设备/网络建设 / 通信设备 / 通信 / 通信设备 / 通信网络设备及器件 / F5G概念,MACD绿柱扩大_零上,2026-05-29,33.31,,,,24.5,-33.4
近1月仅日线,SZ.300348,长亮科技,AI算力/数据中心产业链,AI算力/数据中心产业链 / AI应用/智能体 / 垂直应用软件 / 财税数字化 / 数字货币,MACD绿柱缩小_零下,2026-05-19,11.65,,,,30,-33.5
近1月仅日线,SH.600215,派斯林,机器人/自动化产业链,机器人/自动化产业链 / 自动化/机器人 / 机器人,MACD绿柱扩大_零上,2026-05-29,6.37,,,,24.5,-33.6
近1月仅日线,SZ.301165,锐捷网络,通信网络/5G产业链,通信网络/5G产业链 / 通信设备/网络建设 / 通信设备 / 通信 / 通信设备 / 通信网络设备及器件 / WiFi,MACD绿柱扩大_零上,2026-05-29,64.46,,,,29.75,-34.6
近1月仅日线,SZ.300860,锋尚文化,AI算力/数据中心产业链,AI算力/数据中心产业链 / AI应用/智能体 / 虚拟数字人 / 元宇宙概念,MACD绿柱扩大_零上,2026-05-29,24.59,,,,28,-36.1
近1月仅日线,SH.600536,中国软件,AI算力/数据中心产业链,AI算力/数据中心产业链 / AI服务器/数据中心 / DeepSeek概念 / 电子身份证 / 网络安全,MACD绿柱扩大_零上,2026-05-29,36.16,,,,33.25,-36.8
近1月仅日线,SZ.000503,国新健康,AI算力/数据中心产业链,AI算力/数据中心产业链 / AI应用/智能体 / 垂直应用软件,一买,2026-05-28,6.7,,,,28,-37.5
近1月仅日线,SZ.301032,新柴股份,机器人/自动化产业链,机器人/自动化产业链 / 自动化/机器人 / 发电机概念 / 工程机械概念,MACD绿柱扩大_零上,2026-05-26,12.25,,,,24.5,-37.9
近1月仅日线,SZ.300380,安硕信息,AI算力/数据中心产业链,AI算力/数据中心产业链 / AI应用/智能体 / 垂直应用软件,MACD绿柱扩大_零上,2026-05-28,34.44,,,,29.75,-38.8
近1月仅日线,SZ.002368,太极股份,AI算力/数据中心产业链,AI算力/数据中心产业链 / AI应用/智能体 / 财税数字化 / 国资云概念 / 智慧政务 / 数字货币,MACD绿柱缩小_零下,2026-05-25,16.09,,,,30,-38.9
近1月仅日线,SH.603135,中重科技,机器人/自动化产业链,机器人/自动化产业链 / 自动化/机器人 / 新型工业化,MACD绿柱扩大_零上,2026-05-29,10.25,,,,31.5,-40.4
近1月仅日线,SZ.300451,创业慧康,AI算力/数据中心产业链,AI算力/数据中心产业链 / AI应用/智能体 / 垂直应用软件 / 数据要素 / 区块链 / AI智能体,一买,2026-05-29,3.8,,,,28,-41.1
近1月仅日线,SH.688629,华丰科技,军工装备产业链:航空航天/船舶,军工装备产业链 / 航空航天/船舶 / 军工电子Ⅲ / 军工电子Ⅱ / 军工,MACD绿柱扩大_零上,2026-05-18,131.8,,,,31.5,-41.9
近1月仅日线,SZ.002313,日海智能,通信网络/5G产业链,通信网络/5G产业链 / 通信设备/网络建设 / 通信设备 / 通信终端及配件 / 通信设备,MACD绿柱扩大_零上,2026-05-29,8.93,,,,28,-42.4
近1月仅日线,SZ.002213,大为股份,半导体产业链,半导体产业链 / 芯片设计 / 数字芯片设计,MACD绿柱扩大_零上,2026-05-29,34.13,,,,31.5,-42.7
近1月仅日线,SZ.300629,新劲刚,军工装备产业链:航空航天/船舶,军工装备产业链 / 航空航天/船舶 / 军工电子Ⅲ / 军工电子Ⅱ / 大飞机 / 军民融合,MACD绿柱扩大_零上,2026-05-29,23,,,,24.5,-43.3
近1月仅日线,SH.603118,共进股份,通信网络/5G产业链,通信网络/5G产业链 / 通信设备/网络建设 / 通信设备 / 通信终端及配件 / 通信 / 通信设备 / 通信技术,MACD绿柱扩大_零上,2026-05-29,12.79,,,,35,-44.5
近1月仅日线,SZ.300597,吉大通信,通信网络/5G产业链,通信网络/5G产业链 / 通信设备/网络建设 / 通信服务 / 通信工程及服务 / 通信服务 / 通信,MACD绿柱扩大_零上,2026-05-29,8.47,,,,28,-44.5
近1月仅日线,SZ.300556,丝路视觉,AI算力/数据中心产业链,AI算力/数据中心产业链 / AI应用/智能体 / 垂直应用软件 / 数字经济 / 虚拟数字人 / 元宇宙概念 / 数字孪生,MACD绿柱扩大_零上,2026-05-29,19.31,,,,24.5,-45.3
近1月仅日线,SH.600114,东睦股份,消费电子/华为链,消费电子/华为链 / 消费电子/华为链 / 柔性屏(折叠屏) / 小米概念 / 苹果概念,MACD绿柱扩大_零上,2026-05-20,33.19,,,,28,-46.2
近1月仅日线,SH.688183,生益电子,PCB/CCL/服务器材料产业链,PCB/CCL/服务器材料产业链 / PCB/CCL / 印制电路板 / PCB,三买 / MACD绿柱扩大_零上 / 缺口买:普通,2026-05-26,132.1,,,,32.5,-46.6
近1月仅日线,SZ.301306,西测测试,军工装备产业链:航空航天/船舶,军工装备产业链 / 航空航天/船舶 / 国防军工 / 军工电子Ⅲ / 军工电子Ⅱ / 大飞机,MACD绿柱扩大_零上,2026-05-22,141.18,,,,35,-47.2
近1月仅日线,SH.600363,联创光电,消费电子/华为链,消费电子/华为链 / 消费电子/华为链 / 消费电子 / 消费电子 / 消费电子零部件及组装 / 虚拟现实 / 全息技术,MACD绿柱缩小_零下,2026-05-28,38.52,,,,30,-47.3
近1月仅日线,SZ.300579,数字认证,AI算力/数据中心产业链,AI算力/数据中心产业链 / AI应用/智能体 / 垂直应用软件 / 财税数字化 / 数据要素 / 数据确权 / 数字经济,一买,2026-05-29,22.8,,,,28,-48.3
近1月仅日线,SZ.300271,华宇软件,AI算力/数据中心产业链,AI算力/数据中心产业链 / AI应用/智能体 / 财税数字化 / 数据安全 / 智慧政务,一买,2026-05-29,5.48,,,,28,-48.8
近1月仅日线,SZ.301289,国缆检测,光模块/CPO产业链,光模块/CPO产业链 / 光模块/CPO / 光纤概念,MACD绿柱扩大_零上,2026-05-25,53.93,,,,31.5,-49.7
近1月仅日线,SZ.002649,博彦科技,AI算力/数据中心产业链,AI算力/数据中心产业链 / AI应用/智能体 / 智谱AI概念 / 数字货币,一买,2026-05-29,9.44,,,,28,-49.8
近1月仅日线,SZ.002929,润建股份,通信网络/5G产业链,通信网络/5G产业链 / 通信设备/网络建设 / 通信服务 / 通信工程及服务 / 通信服务 / 通信 / 通信服务,MACD绿柱扩大_零上,2026-05-29,73.2,,,,22.75,-50.3
近1月仅日线,SH.688078,龙软科技,AI算力/数据中心产业链,AI算力/数据中心产业链 / AI应用/智能体 / 垂直应用软件 / 工业互联,MACD绿柱扩大_零上,2026-05-29,23.19,,,,24.5,-51
近1月仅日线,SH.688020,方邦股份,PCB/CCL/服务器材料产业链,PCB/CCL/服务器材料产业链 / PCB/CCL / 印制电路板,MACD绿柱扩大_零上,2026-05-29,146,,,,21,-51.6
近1月仅日线,SH.688110,东芯股份,半导体产业链,半导体产业链 / 芯片设计 / 数字芯片设计 / 汽车芯片 / 国产芯片,MACD绿柱扩大_零上,2026-05-29,142.16,,,,26.25,-52.3
近1月仅日线,SH.688502,茂莱光学,消费电子/华为链,消费电子/华为链 / 消费电子/华为链 / 光学光电子 / 光学光电子 / 光学元件 / AI眼镜,MACD绿柱扩大_零上,2026-05-29,452,,,,31.5,-53.1
近1月仅日线,SH.688313,仕佳光子,通信网络/5G产业链,通信网络/5G产业链 / 通信设备/网络建设 / 通信设备 / 通信 / 通信设备 / 通信网络设备及器件 / 通信技术,MACD绿柱扩大_零上,2026-05-29,162.69,,,,33.25,-58.9
